room_name,objectId,categoryId,NYU40,mpr40,translation,index,mpcat40,split
rPc6DW4iMge_room16,14,5,11,6,"[-4.648557126677527, 2.1202412177699275, 1.718073682170643]",5,picture,train
PX4nDJXEHrG_room40,30,5,11,6,"[0.1603178916310218, 2.6563401842622283, 3.972058785665053]",5,picture,train
rPc6DW4iMge_room7,16,5,11,6,"[-2.800543354943907, -2.2579674745710796, -1.6291762152060265]",5,picture,train
E9uDoFAP3SH_room20,36,5,11,6,"[7.303445370470891, -5.205075029466973, 2.6938732373909873]",5,picture,train
2n8kARJN3HM_room0,37,5,11,6,"[11.553697893596238, -9.56704358712858, 1.476378330578633]",5,picture,train
mJXqzFtmKg4_room1,26,5,11,6,"[-0.9425365232246022, 7.3996085583324165, 1.3628939902278738]",5,picture,train
VFuaQ6m2Qom_room4,7,5,11,6,"[-0.81606467351264, -2.837593239469164, -2.0656730059755017]",5,picture,train
29hnd4uzFmX_room10,8,5,11,6,"[-5.3419334834419585, -1.9995116867591118, 1.2541395647355025]",5,picture,train
D7N2EKCX4Sj_room5,11,5,11,6,"[-1.3388493466884532, 6.552442668715575, -0.35197490292314865]",5,picture,train
vyrNrziPKCB_room6,8,5,11,6,"[1.126022030537685, -12.1241638516143, 5.100919265911971]",5,picture,train
EDJbREhghzL_room13,15,5,11,6,"[3.7415179421145273, -2.244208812713623, 1.5032718803987923]",5,picture,train
gTV8FGcVJC9_room33,14,5,11,6,"[5.265071439934543, -13.84706047165346, 4.997321195870518]",5,picture,train
gTV8FGcVJC9_room9,38,192,11,6,"[-19.33694598812083, -22.59345709715838, 0.32499105511686277]",192,picture,train
GdvgFV5R1Z5_room4,13,5,11,6,"[0.0855783466287132, -1.619913467041259, 1.5666949836069664]",5,picture,train
D7N2EKCX4Sj_room37,4,5,11,6,"[-1.7332660092247858, -4.801906954961193, 4.473586233376654]",5,picture,train
D7N2EKCX4Sj_room24,54,5,11,6,"[-4.911730561937604, 0.37117138504981995, 1.577835344132923]",5,picture,train
XcA2TqTSSAj_room19,15,5,11,6,"[-5.828664587551527, 0.7481396186930613, 4.053639227011073]",5,picture,train
gTV8FGcVJC9_room35,12,5,11,6,"[-4.279905582139495, -9.560650895520629, 4.898955397668914]",5,picture,train
sKLMLpTHeUy_room8,16,5,11,6,"[19.22119193042523, 1.416399129362013, 1.4050260383437343]",5,picture,train
gTV8FGcVJC9_room4,10,5,11,6,"[-4.740915495502062, -12.639582456073063, -2.5714437930614915]",5,picture,train
759xd9YjKW5_room4,42,5,11,6,"[-11.903346400425352, -1.855276751107183, 1.5665675516786246]",5,picture,train
ac26ZMwG7aT_room25,47,5,11,6,"[-13.076988294389512, -16.852445291589806, 1.5760584946031924]",5,picture,train
VzqfbhrpDEA_room30,23,5,11,6,"[-17.796387190514423, 8.008922937068533, 4.282852037789974]",5,picture,train
i5noydFURQK_room8,20,63,40,6,"[0.5071672107920301, -4.140326141312135, -2.3911873088868636]",63,picture,train
gTV8FGcVJC9_room38,16,5,11,6,"[-15.042972196429588, -9.748057501780748, 5.156046530370938]",5,picture,train
1pXnuDYAj8r_room4,18,5,11,6,"[5.047033244651822, 1.7160107567457008, 5.043284152183947]",5,picture,train
rPc6DW4iMge_room6,6,5,11,6,"[-3.3273322278730433, 3.4000199084705245, -1.3070589429769084]",5,picture,train
vyrNrziPKCB_room40,5,5,11,6,"[6.406660877506173, -4.347867921494403, 1.5889380262683364]",5,picture,train
JmbYfDe2QKZ_room9,41,5,11,6,"[-4.9931634456443525, -5.014994792267176, 1.518071179783554]",5,picture,train
VzqfbhrpDEA_room31,5,5,11,6,"[-19.928183101405022, 4.766692637689744, 4.882348831046583]",5,picture,train
VFuaQ6m2Qom_room10,10,5,11,6,"[-3.901720686870463, 1.2169196938767153, 1.6555531340486862]",5,picture,train
SN83YJsR3w2_room2,14,5,11,6,"[1.4294703759756802, 3.2268030338015845, -2.034999525207642]",5,picture,train
JmbYfDe2QKZ_room16,14,5,11,6,"[-8.534330534934998, -3.410750595393119, 1.8335984156696827]",5,picture,train
XcA2TqTSSAj_room19,12,5,11,6,"[-6.146908191146043, 1.4032041498277552, 3.9993481475209434]",5,picture,train
SN83YJsR3w2_room30,7,5,11,6,"[0.7027582022151506, 13.017735860526907, 5.327655805466492]",5,picture,train
i5noydFURQK_room1,24,5,11,6,"[-0.539937503859961, -3.6936834342497633, 1.035441426630307]",5,picture,train
PX4nDJXEHrG_room24,15,63,40,6,"[-18.968640304059004, -0.5443853389735174, 1.5313549468355605]",63,picture,train
JmbYfDe2QKZ_room3,19,5,11,6,"[-7.5669872848151245, 4.74870969362908, 4.043400745741359]",5,picture,train
759xd9YjKW5_room4,41,5,11,6,"[-7.760755875243469, -2.483633002927226, 1.5474925923906813]",5,picture,train
SN83YJsR3w2_room3,25,5,11,6,"[0.5605146874358334, -6.3522909663793605, -2.149149121965949]",5,picture,train
VzqfbhrpDEA_room40,6,5,11,6,"[-7.966434606604532, -2.309293152192153, 4.802933662757588]",5,picture,train
JmbYfDe2QKZ_room8,29,5,11,6,"[-4.820148800375932, -4.728282775993119, 1.6110335469959738]",5,picture,train
1LXtFkjw3qL_room0,16,5,11,6,"[0.29170600722233453, -5.247739138747707, 5.055383917779634]",5,picture,train
VFuaQ6m2Qom_room20,7,5,11,6,"[-19.525779672867962, 3.5267290249895913, 1.7780464798383657]",5,picture,train
2n8kARJN3HM_room0,38,5,11,6,"[11.59424758117471, -9.17967684316955, 1.1824842283389712]",5,picture,train
i5noydFURQK_room5,8,5,11,6,"[6.785012687342556, -3.1471750753401335, 1.7169004671002053]",5,picture,train
i5noydFURQK_room0,16,5,11,6,"[-2.9079645043489117, -2.555435865222937, 1.5399869239725772]",5,picture,train
PX4nDJXEHrG_room37,16,5,11,6,"[-9.974853796993985, 0.8502527411260149, 4.105432147927144]",5,picture,train
uNb9QFRL6hY_room29,7,5,11,6,"[-13.46549730690626, 8.632480073433657, 0.996046510238487]",5,picture,train
5LpN3gDmAk7_room8,36,5,11,6,"[6.579421515191704, -13.928056604326558, 4.439922380237327]",5,picture,train
SN83YJsR3w2_room2,17,5,11,6,"[1.1831545811827464, 9.746240053894699, -2.054777435333498]",5,picture,train
EDJbREhghzL_room12,24,5,11,6,"[5.99068653282493, -0.4230090689026948, 1.1331232156265865]",5,picture,train
759xd9YjKW5_room15,17,5,11,6,"[-6.259461034763804, 4.943243066628141, 4.649148061878125]",5,picture,train
Vvot9Ly1tCj_room23,29,5,11,6,"[5.375483333087359, -5.665941433828385, 3.0197099568413908]",5,picture,train
r1Q1Z4BcV1o_room1,10,5,11,6,"[-10.042909867242471, -1.2640540700085117, 1.7502072030345335]",5,picture,train
JF19kD82Mey_room7,24,5,11,6,"[11.81130859028598, -0.5284397189793565, 4.943393886891181]",5,picture,train
E9uDoFAP3SH_room21,21,5,11,6,"[7.997582377219687, -0.8110968282788383, 2.2133993349817334]",5,picture,train
JmbYfDe2QKZ_room9,15,5,11,6,"[-8.8640433883667, -6.662290236155192, 1.5928405340512592]",5,picture,train
1LXtFkjw3qL_room21,12,5,11,6,"[1.7721179204573219, -5.571259845913089, -1.554812085646599]",5,picture,train
gTV8FGcVJC9_room7,13,5,11,6,"[-8.74861551530706, -12.916167707563197, 0.29651775135059766]",5,picture,train
vyrNrziPKCB_room2,10,5,11,6,"[16.366555882029083, -20.999705155984312, 5.108972536217483]",5,picture,train
D7N2EKCX4Sj_room9,16,5,11,6,"[-7.140164043250257, 2.9525662192417057, -1.5908322066757152]",5,picture,train
vyrNrziPKCB_room50,19,5,11,6,"[4.679595488575306, -3.990109519340731, 1.7571508669177531]",5,picture,train
5q7pvUzZiYa_room4,14,5,11,6,"[3.233582988233399, 4.348036377734132, 0.9652128032372369]",5,picture,train
E9uDoFAP3SH_room20,70,5,11,6,"[14.367283622939865, -1.1807607319447901, 1.9912568810698275]",5,picture,train
SN83YJsR3w2_room39,18,5,11,6,"[7.025583127699339, 15.347561203360268, 5.599234134031328]",5,picture,train
2n8kARJN3HM_room0,121,5,11,6,"[4.716023791511104, -8.098428015439016, 2.180695947611107]",5,picture,train
E9uDoFAP3SH_room20,52,5,11,6,"[14.465808313543146, -7.489503791115501, 1.9460835386406292]",5,picture,train
gTV8FGcVJC9_room22,2,5,11,6,"[15.487535171594129, -15.639557097048835, 0.8893182833722774]",5,picture,train
PX4nDJXEHrG_room24,19,63,40,6,"[-13.733629265671256, 0.4483213662726324, 1.6384852412361768]",63,picture,train
S9hNv5qa7GM_room15,21,5,11,6,"[-6.179907117836207, 4.884835318059464, 1.3264715043023403]",5,picture,train
2n8kARJN3HM_room0,48,5,11,6,"[11.588015846584154, -9.97296270425769, 1.3909433207650115]",5,picture,train
1pXnuDYAj8r_room23,16,5,11,6,"[10.214162304743652, 10.261774229887338, 1.576266913047092]",5,picture,train
GdvgFV5R1Z5_room3,20,5,11,6,"[-6.337080768369279, 1.2172431100089596, 1.4369032468435898]",5,picture,train
vyrNrziPKCB_room20,11,5,11,6,"[23.166701268870927, -18.816913691738197, 1.4378127480110927]",5,picture,train
gTV8FGcVJC9_room32,24,5,11,6,"[-3.712386539466181, -13.447741769208942, 5.276932926108452]",5,picture,train
ULsKaCPVFJR_room21,22,192,11,6,"[8.274785572194798, -16.130947849967264, 4.0064951359906935]",192,picture,train
2n8kARJN3HM_room1,11,5,11,6,"[2.8019404545859183, -9.347826228003285, 1.776643644032142]",5,picture,train
7y3sRwLe3Va_room26,25,5,11,6,"[-0.5077240893880416, -10.253526217389306, 4.700864674972365]",5,picture,train
D7N2EKCX4Sj_room41,33,5,11,6,"[-3.104999127039095, -0.413145018932296, 4.2872770553681905]",5,picture,train
D7N2EKCX4Sj_room15,32,5,11,6,"[8.047896604869221, 4.543376405670612, 1.633622045490816]",5,picture,train
PX4nDJXEHrG_room12,26,192,11,6,"[-5.600489518413805, 12.834271731441968, 0.8313022947202534]",192,picture,train
EDJbREhghzL_room8,19,5,11,6,"[3.8232459459664687, -3.8057831735730923, 1.762884295961392]",5,picture,train
1pXnuDYAj8r_room9,7,5,11,6,"[13.569135349427638, -12.926376925241787, 5.380007413256863]",5,picture,train
gTV8FGcVJC9_room43,9,5,11,6,"[-16.030791171810083, -11.577187341033367, 8.6653628686541]",5,picture,train
VFuaQ6m2Qom_room28,70,5,11,6,"[-16.78891282332571, 11.43388132941454, 6.428058635023303]",5,picture,train
p5wJjkQkbXX_room31,7,5,11,6,"[-2.268315584758303, 13.46845582695437, 0.6349927800021485]",5,picture,train
qoiz87JEwZ2_room13,15,5,11,6,"[-4.701078100465937, 7.003242824328754, 1.0042626805936792]",5,picture,train
kEZ7cmS4wCh_room19,6,5,11,6,"[-0.6065493312917014, -4.707042549931725, 4.013648811976115]",5,picture,train
gTV8FGcVJC9_room44,13,5,11,6,"[-7.298033747130526, -8.214324939750625, 8.938494865052]",5,picture,train
vyrNrziPKCB_room16,29,5,11,6,"[17.897593290751217, -26.196534174999208, 1.7021593628948881]",5,picture,train
2n8kARJN3HM_room0,115,5,11,6,"[4.772889541444324, -7.696149580819267, 1.4961768502280826]",5,picture,train
1LXtFkjw3qL_room30,14,5,11,6,"[-2.220307395392256, 4.189364191414653, -0.8841493312313623]",5,picture,train
gTV8FGcVJC9_room28,3,5,11,6,"[11.414326291231312, -9.499981211782105, 3.8428366237996747]",5,picture,train
2n8kARJN3HM_room0,65,5,11,6,"[11.570986969130379, -7.15005641749927, 1.6305335983633995]",5,picture,train
5q7pvUzZiYa_room11,7,5,11,6,"[8.758347848745492, 3.992140993443164, 1.5126512930943417]",5,picture,train
JmbYfDe2QKZ_room9,14,5,11,6,"[-8.864665342413861, -6.380343216052954, 1.216958589311959]",5,picture,train
PX4nDJXEHrG_room42,24,5,11,6,"[-13.307439714470165, 15.532939418050267, 4.143495305272557]",5,picture,train
2n8kARJN3HM_room2,22,5,11,6,"[4.2847687271533985, -6.060871205623681, 1.5328789220602026]",5,picture,train
D7N2EKCX4Sj_room34,8,5,11,6,"[6.952138228294177, -0.4670277776804578, 4.465788352972619]",5,picture,train
gTV8FGcVJC9_room14,15,5,11,6,"[-0.34593045403146083, -10.394956143365967, -0.22463613463416057]",5,picture,train
qoiz87JEwZ2_room11,14,5,11,6,"[-3.451591965972736, 2.208936161465115, 2.3905689058338013]",5,picture,train
cV4RVeZvu5T_room11,23,5,11,6,"[4.988607882277445, -10.54981351280918, 1.3685176595953625]",5,picture,train
VzqfbhrpDEA_room16,3,5,11,6,"[-5.6393668165175015, 9.504233188055032, 1.7992211703871406]",5,picture,train
D7N2EKCX4Sj_room41,63,5,11,6,"[-6.003223076099303, -1.6110820653961926, 5.338414805691417]",5,picture,train
SN83YJsR3w2_room39,14,5,11,6,"[5.6566451163519, 15.200379661151342, 5.55319923186113]",5,picture,train
uNb9QFRL6hY_room28,11,5,11,6,"[-17.450584097590685, 1.1344485239461366, 0.8559606014958278]",5,picture,train
vyrNrziPKCB_room7,1,5,11,6,"[-3.0123032087400277, -16.823713647936, 5.050817297598231]",5,picture,train
mJXqzFtmKg4_room0,8,5,11,6,"[-9.068005496508455, -4.155954208647181, 1.3423551436082215]",5,picture,train
gTV8FGcVJC9_room35,16,5,11,6,"[0.9627073046960805, -11.373793147120695, 5.015796512769167]",5,picture,train
Vvot9Ly1tCj_room16,9,5,11,6,"[-6.8634430711172865, 2.486510487489922, 1.728399363496404]",5,picture,train
1pXnuDYAj8r_room18,5,5,11,6,"[4.771244908865045, 1.963234960188609, 1.6440518809107816]",5,picture,train
e9zR4mvMWw7_room17,28,5,11,6,"[13.943510576823687, -5.31715264478566, 3.6191095077972655]",5,picture,train
E9uDoFAP3SH_room20,26,5,11,6,"[9.159614339766707, -1.1879977202091596, 2.774799717631086]",5,picture,train
1pXnuDYAj8r_room23,23,5,11,6,"[11.79272821278782, 10.184881469367669, 1.8431656507150538]",5,picture,train
1LXtFkjw3qL_room21,13,5,11,6,"[1.7816519112030564, -5.882585723546697, -1.57336827188992]",5,picture,train
2n8kARJN3HM_room0,45,5,11,6,"[11.595339352026917, -9.970584252723178, 0.6726575305587367]",5,picture,train
PX4nDJXEHrG_room23,17,5,11,6,"[-13.233555087676415, -7.930542896344112, 1.6358746235187238]",5,picture,train
VzqfbhrpDEA_room40,4,5,11,6,"[-11.899992050218188, -4.898274062093624, 5.080320610487757]",5,picture,train
D7N2EKCX4Sj_room16,17,5,11,6,"[6.945286505249725, -3.0617824028278218, 1.3434229956276116]",5,picture,train
SN83YJsR3w2_room28,26,5,11,6,"[-4.685610506964512, 0.5828108272591576, 5.841727799274882]",5,picture,train
VzqfbhrpDEA_room7,61,5,11,6,"[-26.41160606319069, -2.6918721076769705, 1.4704450358692398]",5,picture,train
E9uDoFAP3SH_room31,31,5,11,6,"[3.670263017962901, -9.048127231839848, -1.949751887966664]",5,picture,train
i5noydFURQK_room7,14,5,11,6,"[2.633943512578325, -7.654452953674994, 1.4146172695888717]",5,picture,train
JF19kD82Mey_room11,20,5,11,6,"[4.054315277328592, 1.2250925222298714, 1.953261550624012]",5,picture,train
SN83YJsR3w2_room32,24,63,40,6,"[-0.7180058758233432, 17.619111927988914, 5.553551359998291]",63,picture,train
VzqfbhrpDEA_room11,32,5,11,6,"[-12.953488446489166, 4.871937967855719, 1.5736875801146786]",5,picture,train
rPc6DW4iMge_room18,31,5,11,6,"[-6.53140280299082, 8.183556007529923, 2.3503053093146895]",5,picture,train
gTV8FGcVJC9_room0,6,5,11,6,"[-13.687165691042194, -8.439119077239619, -4.210342565850157]",5,picture,train
5LpN3gDmAk7_room21,21,5,11,6,"[9.22023636755878, 3.015703630161612, -0.2762276746528324]",5,picture,train
VzqfbhrpDEA_room36,7,5,11,6,"[-25.94617202100415, 3.97395813089942, 4.989144273941892]",5,picture,train
759xd9YjKW5_room4,43,5,11,6,"[-10.309187858001046, -1.8600131790392955, 3.405181553288411]",5,picture,train
rPc6DW4iMge_room19,21,5,11,6,"[0.8343909459325508, 7.796474538578314, 1.8916434267994404]",5,picture,train
7y3sRwLe3Va_room24,17,5,11,6,"[-5.428692557811737, -3.6421686607599257, 4.714993878602981]",5,picture,train
p5wJjkQkbXX_room17,12,5,11,6,"[14.548346529904288, 25.733971510204757, 1.511086399497819]",5,picture,train
Vvot9Ly1tCj_room19,15,5,11,6,"[9.47320862177989, 3.977859930592879, 1.8246265799984172]",5,picture,train
b8cTxDM8gDG_room17,4,5,11,6,"[0.005042462264513103, -4.7884716742338105, 1.7163574527864558]",5,picture,train
5q7pvUzZiYa_room15,9,5,11,6,"[-0.6069975511023873, 2.9415292703041493, -2.2994268714563253]",5,picture,train
gTV8FGcVJC9_room7,12,5,11,6,"[-11.118278760234203, -15.282516969095065, 0.29288613440589906]",5,picture,train
E9uDoFAP3SH_room37,6,1433,11,6,"[3.7410255577661684, -4.4496196810198825, -2.3698497127343963]",1433,picture,train
1pXnuDYAj8r_room2,35,5,11,6,"[10.28417074135315, 4.498030376949612, 4.692637801071256]",5,picture,train
kEZ7cmS4wCh_room31,15,5,11,6,"[1.888312624298785, 4.558406326952263, 8.248787664937668]",5,picture,train
PX4nDJXEHrG_room24,25,63,40,6,"[-18.94812689746337, -1.3115749153187901, 1.9902016966049854]",63,picture,train
HxpKQynjfin_room2,18,5,11,6,"[4.613437064835339, -3.309117756652436, 1.6528522200178382]",5,picture,train
JmbYfDe2QKZ_room9,6,5,11,6,"[-7.422236485331583, -7.0106699477396734, 1.0795900239003613]",5,picture,train
gTV8FGcVJC9_room32,32,5,11,6,"[1.1272777554403421, -16.090318021400968, 4.07021692299758]",5,picture,train
D7N2EKCX4Sj_room5,10,5,11,6,"[-1.3377459515947283, 5.819706412806656, -0.6399842938148614]",5,picture,train
D7N2EKCX4Sj_room22,45,5,11,6,"[-6.104166818939093, 3.753645278115309, 1.4307511976657024]",5,picture,train
2n8kARJN3HM_room0,103,5,11,6,"[4.709494154087668, -6.421370130378278, 1.8007456725925914]",5,picture,train
rPc6DW4iMge_room20,12,5,11,6,"[-2.77854729417793, -0.4732082180887029, 1.9178135706643815]",5,picture,train
ac26ZMwG7aT_room8,25,5,11,6,"[-2.1504410588972354, -3.7173587273027713, 1.6118877297486853]",5,picture,train
EDJbREhghzL_room2,15,5,11,6,"[-8.023525189286985, -7.851185695051004, 3.373825983498424]",5,picture,train
1pXnuDYAj8r_room2,36,5,11,6,"[9.11146298937377, 10.21416233116914, 4.154505305938835]",5,picture,train
b8cTxDM8gDG_room17,8,5,11,6,"[-2.153060952747675, -4.762111863695589, 1.7214733904465698]",5,picture,train
JmbYfDe2QKZ_room18,23,5,11,6,"[-1.2052142912486814, -0.9582879866631526, 1.8822501445153974]",5,picture,train
vyrNrziPKCB_room55,3,5,11,6,"[23.21886491413358, -19.770377089102055, 5.589536757408818]",5,picture,train
sT4fr6TAbpF_room10,19,5,11,6,"[0.8396909224453257, 19.505201493448286, 1.6519437166292277]",5,picture,train
8WUmhLawc2A_room16,20,5,11,6,"[-4.284693727260683, 9.377730055553156, 1.6996392584428555]",5,picture,train
5LpN3gDmAk7_room21,23,5,11,6,"[7.2902714991503474, 2.995051896638157, 0.719601401352321]",5,picture,train
VzqfbhrpDEA_room11,31,5,11,6,"[-11.166721175552963, 4.873808657658564, 1.5955540143050158]",5,picture,train
aayBHfsNo7d_room1,3,5,11,6,"[13.785823627931402, -3.1167086527395913, 4.972247868739915]",5,picture,train
ULsKaCPVFJR_room19,6,192,11,6,"[8.299732804785158, -10.811049508278922, 4.084324144097866]",192,picture,train
SN83YJsR3w2_room15,15,5,11,6,"[10.547741785200284, 18.82172375194637, 1.8911123925227482]",5,picture,train
D7N2EKCX4Sj_room25,13,5,11,6,"[-4.667335305726428, 0.387175375784006, 1.3420120599896912]",5,picture,train
b8cTxDM8gDG_room8,5,5,11,6,"[-26.452897404667983, 4.506166443920408, -1.2951141217376578]",5,picture,train
2n8kARJN3HM_room0,144,5,11,6,"[4.705210125964621, -10.094924138939898, 1.1791776444600977]",5,picture,train
SN83YJsR3w2_room28,14,5,11,6,"[-4.690316190952208, 3.8964824583472275, 5.80860129333124]",5,picture,train
gTV8FGcVJC9_room12,79,5,11,6,"[-2.5269815306663514, -7.9375000629425045, 0.7063858402371407]",5,picture,train
E9uDoFAP3SH_room40,10,5,11,6,"[3.7017413436264266, -9.058069743269028, -2.4650075468705017]",5,picture,train
V2XKFyX4ASd_room4,19,5,11,6,"[-0.6669722274194991, 2.918927849335814, -1.4045070861294915]",5,picture,train
1pXnuDYAj8r_room20,19,5,11,6,"[6.795373217615192, 2.6543226206230974, 1.3907405261047379]",5,picture,train
EDJbREhghzL_room14,18,5,11,6,"[-3.279595908072355, -5.158748670018834, 2.774691202872091]",5,picture,train
2n8kARJN3HM_room0,50,5,11,6,"[11.594271173282545, -9.98488627972246, 2.0967852501642135]",5,picture,train
vyrNrziPKCB_room51,3,5,11,6,"[1.2771051877877353, -9.48715148184127, 1.8422545122913205]",5,picture,train
ac26ZMwG7aT_room13,24,5,11,6,"[8.01310378462825, 11.149445337266778, 1.7731026231344023]",5,picture,train
2n8kARJN3HM_room0,83,5,11,6,"[11.58226129502961, -5.355386369156115, 1.612289135203217]",5,picture,train
JeFG25nYj2p_room9,11,5,11,6,"[6.230130655782206, -1.583979365187925, 1.242516120570106]",5,picture,train
2n8kARJN3HM_room0,135,5,11,6,"[4.698842488802397, -9.748440732012739, 1.6321866027601473]",5,picture,train
SN83YJsR3w2_room2,8,5,11,6,"[1.427324033097217, 3.9808357819578704, -2.0480960450674357]",5,picture,train
vyrNrziPKCB_room4,9,5,11,6,"[9.422628049647555, -10.312913858129622, 5.121122426175057]",5,picture,train
2n8kARJN3HM_room0,67,5,11,6,"[11.572360081619092, -7.12795352400019, 2.2621499581283397]",5,picture,train
S9hNv5qa7GM_room13,16,5,11,6,"[-14.017370199126255, 5.777405830139809, 1.5862688774430924]",5,picture,train
JmbYfDe2QKZ_room10,4,5,11,6,"[-10.876643197507201, -7.081418055425397, 1.5866582585011484]",5,picture,train
vyrNrziPKCB_room53,12,5,11,6,"[16.048418618195893, -17.26263578048605, 1.42453053297586]",5,picture,train
VzqfbhrpDEA_room9,18,5,11,6,"[-25.196164978875053, 10.235535957195141, 2.0811574768137047]",5,picture,train
D7N2EKCX4Sj_room2,27,5,11,6,"[-1.3653505439058355, -0.5873338789770293, -1.5154416495506917]",5,picture,train
E9uDoFAP3SH_room21,56,5,11,6,"[10.340530944309352, -0.7711431689788959, 3.0683540001968663]",5,picture,train
2n8kARJN3HM_room0,72,5,11,6,"[11.597813399583563, -6.415801085185709, 1.7452502582833493]",5,picture,train
kEZ7cmS4wCh_room22,9,63,40,6,"[2.677912150006301, 4.3182597991985805, 5.013531274424143]",63,picture,train
ur6pFq6Qu1A_room11,6,63,40,6,"[-2.5828184205990996, 5.3759095841854885, 1.3852002037884739]",63,picture,train
JF19kD82Mey_room7,19,5,11,6,"[4.360763647158941, 0.3055386965473493, 4.657599614063899]",5,picture,train
EDJbREhghzL_room3,7,5,11,6,"[-9.403175378038902, -7.384372001147792, 1.8402416797647096]",5,picture,train
qoiz87JEwZ2_room2,20,5,11,6,"[-1.139417056280833, 6.522132493899419, -0.6359846694753147]",5,picture,train
kEZ7cmS4wCh_room11,2,5,11,6,"[-10.419010796146646, 7.353482018338738, 1.242883498630924]",5,picture,train
rPc6DW4iMge_room17,7,5,11,6,"[-4.039044516801352, 4.756447424396472, 1.6600108453048106]",5,picture,train
EDJbREhghzL_room8,20,5,11,6,"[3.822095534018485, -3.782234995127604, 1.4480271783702048]",5,picture,train
E9uDoFAP3SH_room8,41,5,11,6,"[16.364644065979988, -11.49629105675605, 3.339997238689853]",5,picture,train
pRbA3pwrgk9_room14,25,5,11,6,"[1.7514805543650074, -5.132340337340124, 0.7145210196637125]",5,picture,train
Vvot9Ly1tCj_room25,13,5,11,6,"[4.195548378201601, -10.139805756779786, 1.4762498170088227]",5,picture,train
cV4RVeZvu5T_room13,10,5,11,6,"[-0.34663710214220145, -2.960281772195753, 1.344177841059751]",5,picture,train
2n8kARJN3HM_room0,142,5,11,6,"[4.710394368588346, -10.125894176149831, 1.53215789216236]",5,picture,train
2n8kARJN3HM_room0,75,5,11,6,"[11.584661273781313, -5.871892657848673, 1.9877616024892264]",5,picture,train
p5wJjkQkbXX_room15,19,5,11,6,"[12.848527330058127, 16.18533837863266, 1.9487214957977954]",5,picture,train
PX4nDJXEHrG_room36,20,5,11,6,"[-15.770250804232855, 3.30332036262011, 4.69338867960185]",5,picture,train
5LpN3gDmAk7_room5,20,5,11,6,"[9.625199308194134, -0.2839626151201562, 4.526772966832835]",5,picture,train
gTV8FGcVJC9_room22,16,5,11,6,"[13.426837339506044, -16.053652396568886, 1.6104782121522085]",5,picture,train
D7N2EKCX4Sj_room37,10,5,11,6,"[-1.8875020425726476, 2.0295935982504365, 4.325799930687857]",5,picture,train
VzqfbhrpDEA_room15,13,5,11,6,"[-2.9093471436224863, 5.748579379577963, 1.660116197593207]",5,picture,train
gTV8FGcVJC9_room9,45,192,11,6,"[-19.329493088668652, -17.59799551160148, 0.4411938709829505]",192,picture,train
D7N2EKCX4Sj_room20,1,5,11,6,"[-1.3618712376665185, 6.409051400643808, 2.583614452679952]",5,picture,train
jh4fc5c5qoQ_room13,15,5,11,6,"[13.558511460939354, 3.7920182899384076, 1.696298280144979]",5,picture,train
VFuaQ6m2Qom_room15,8,5,11,6,"[-2.066862167698635, 16.987649205255888, 1.7877573448710085]",5,picture,train
ULsKaCPVFJR_room14,22,5,11,6,"[-1.264552409760654, -1.1246300146449357, 1.3749678684398532]",5,picture,train
2n8kARJN3HM_room0,87,5,11,6,"[11.573853079136127, -5.636293383909383, 2.048229004747124]",5,picture,train
vyrNrziPKCB_room60,6,5,11,6,"[0.8681781545955843, -27.560570818659183, 1.2649437121913334]",5,picture,train
i5noydFURQK_room5,12,5,11,6,"[4.781240247964308, -4.756830183518126, 1.2506991194660064]",5,picture,train
8WUmhLawc2A_room14,24,5,11,6,"[0.3827328189442165, -3.521214589011393, 1.8812417616056651]",5,picture,train
mJXqzFtmKg4_room2,41,5,11,6,"[3.1746326534756197, 0.5959189729373924, 1.4166115736176559]",5,picture,train
b8cTxDM8gDG_room6,3,5,11,6,"[-15.51026112896596, -4.782241246350499, -1.3576500632157815]",5,picture,train
ac26ZMwG7aT_room30,25,5,11,6,"[-7.972313697576167, -17.397614858544884, 1.6723193113210482]",5,picture,train
qoiz87JEwZ2_room5,11,5,11,6,"[-2.726830892516795, 3.766843923624011, -1.230035468576035]",5,picture,train
sKLMLpTHeUy_room10,13,5,11,6,"[17.844404317085644, -2.539923102864134, 1.4974063555156267]",5,picture,train
vyrNrziPKCB_room53,14,5,11,6,"[15.727613867694185, -18.846913395947173, 1.791576150719446]",5,picture,train
aayBHfsNo7d_room9,10,5,11,6,"[4.824687167814561, -3.680338665655443, 5.0197762972825055]",5,picture,train
EDJbREhghzL_room13,10,5,11,6,"[-3.1641275243904756, -3.380580628009243, 1.5939253887147393]",5,picture,train
SN83YJsR3w2_room2,10,5,11,6,"[1.1685065945976205, 10.49724186193324, -2.0729748599954436]",5,picture,train
7y3sRwLe3Va_room14,12,5,11,6,"[-4.005754983218419, -10.247684149108181, 1.544880109026253]",5,picture,train
2n8kARJN3HM_room0,98,5,11,6,"[4.708959079083101, -5.930249102321672, 1.379024017004319]",5,picture,train
p5wJjkQkbXX_room31,6,5,11,6,"[-2.8436451724597385, 11.249147559754611, 1.5917896619543555]",5,picture,train
8WUmhLawc2A_room4,8,5,11,6,"[-2.7092514771801905, 6.733364694387581, 1.6014004683713587]",5,picture,train
gTV8FGcVJC9_room35,4,5,11,6,"[-10.992039545591206, -13.00874458402159, 4.95311607422806]",5,picture,train
